callsign,departure,arrivee,registration,delay,Parking0,Parking1,Parking2,Parking3,Parking4,Parking5,Parking6,Parking7,Parking8,Parking9,Parking10,Parking11,Parking12,Parking13,Parking14,Parking15,Parking16,Parking17,Parking18,Parking19,Parking20,Parking21,Parking22,Parking23,Parking24,Parking25,change_times,remote_numbers
CQH8989 de,ZBTJ,ZSYA,B6309,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CQH8990 ar,ZSYA,ZBTJ,B6310,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CQH8913 de,ZBTJ,RKPC,B6310,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CCA4187 ar,ZUUU,ZBTJ,B6386,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
CCA4188 de,ZBTJ,ZUUU,B6386,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
TBA9907 ar,ZUCK,ZBTJ,B6481,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
TBA9908 de,ZBTJ,ZUCK,B6481,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CXA8380 ar,ZGSZ,ZBTJ,B6482,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CXA8313 de,ZBTJ,ZGGG,B6482,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CXA8314 ar,ZGGG,ZBTJ,B6482,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CXA8551 de,ZBTJ,ZSSS,B6482,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CXA8552 ar,ZSSS,ZBTJ,B6482,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CXA8164 de,ZBTJ,ZSAM,B6482,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CCA103 de,ZBTJ,VHHH,B6499,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,118,4,0
CCA104 ar,VHHH,ZBTJ,B6499,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CCA1395 de,ZBTJ,ZGGG,B6499,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
CSZ8749 ar,ZSOF,ZBTJ,B6565,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
CSZ8750 de,ZBTJ,ZSOF,B6565,,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,4,0
CSN6653 ar,ZYCC,ZBTJ,B6583,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6653 de,ZBTJ,ZGNN,B6583,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6654 ar,ZGNN,ZBTJ,B6583,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6654 de,ZBTJ,ZYCC,B6583,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CCA8225 ar,ZHHH,ZBTJ,B6606,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
CCA8225 de,ZBTJ,ZYDQ,B6606,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
CCA8226 ar,ZYDQ,ZBTJ,B6606,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
CCA8226 de,ZBTJ,ZHHH,B6606,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
CSN3133 ar,ZGGG,ZBTJ,B6628,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN3134 de,ZBTJ,ZGGG,B6628,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CQH8509 ar,ZSYN,ZBTJ,B6667,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CQH8510 de,ZBTJ,ZSYN,B6667,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CSC875Z de,ZBTJ,ZBAA,B6697,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CCA1771 ar,ZSHC,ZBTJ,B6733,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CCA1772 de,ZBTJ,ZSHC,B6733,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CSC8356 ar,ZGOW,ZBTJ,B6810,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSC8357 de,ZBTJ,ZJHK,B6810,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
CSC8358 ar,ZJHK,ZBTJ,B6810,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSC8809 de,ZBTJ,ZUCK,B6810,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CXA8331 de,ZBTJ,ZHHH,B6818,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CXA8332 ar,ZHHH,ZBTJ,B6818,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CXA8194 de,ZBTJ,ZGHA,B6818,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
GCR6511 ar,ZHHH,ZBTJ,B6837,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
GCR6512 de,ZBTJ,ZHHH,B6837,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,4,0
CSC8349 de,ZBTJ,ZGNN,B6839,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CSC8350 ar,ZGNN,ZBTJ,B6839,,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,4,0
CSC8355 de,ZBTJ,ZGOW,B6839,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CSC8356 ar,ZGOW,ZBTJ,B6839,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
GCR7840 ar,ZWWW,ZBTJ,B6865,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
GCR7839 de,ZBTJ,ZWWW,B6865,,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,4,0
CXA8209 ar,ZYTL,ZBTJ,B6889,,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,4,0
CXA8209 de,ZBTJ,ZLLL,B6889,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CSN6579 ar,ZYTL,ZBTJ,B6896,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6579 de,ZBTJ,ZUCK,B6896,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6580 ar,ZUCK,ZBTJ,B6896,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6580 de,ZBTJ,ZYTL,B6896,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
GCR7886 ar,ZGSZ,ZBTJ,B6903,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7929 de,ZBTJ,ZLXY,B6903,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
GCR7930 ar,ZLXY,ZBTJ,B6903,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
CSC8567 ar,ZYHB,ZBTJ,B6920,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CSC8567 de,ZBTJ,ZLLL,B6920,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CSC8568 ar,ZLLL,ZBTJ,B6920,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
CSC8568 de,ZBTJ,ZYHB,B6920,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSS6971 ar,ZSHC,ZBTJ,B7082,,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,4,0
CSS6972 de,ZBTJ,ZSHC,B7082,,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,4,0
CDG2261 ar,ZYHB,ZBTJ,B7085,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CDG4693 de,ZBTJ,ZGSD,B7085,,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
CDG4694 ar,ZGSD,ZBTJ,B7085,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CDG2262 de,ZBTJ,ZYHB,B7085,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
RLH6543 ar,ZHES,ZBTJ,B7088,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
RLH6544 de,ZBTJ,ZHES,B7088,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
FZA6587 ar,ZLXY,ZBTJ,B7105,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
FZA6602 de,ZBTJ,ZSZS,B7105,,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,4,0
FZA6601 ar,ZSZS,ZBTJ,B7113,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
FZA6588 de,ZBTJ,ZLXY,B7113,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
CXA8125 ar,ZSAM,ZBTJ,B7179,,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,4,0
CXA8287 de,ZBTJ,ZSFZ,B7179,,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,4,0
CCA8362 ar,ZGSZ,ZBTJ,B7182,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CCA8361 de,ZBTJ,ZGSZ,B7182,,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
CUA2216 ar,ZSPD,ZBTJ,B7372,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
CUA2215 de,ZBTJ,ZSPD,B7372,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
OKA2897 de,ZBTJ,ZPPP,B7373,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,4,0
OKA2898 ar,ZPPP,ZBTJ,B7373,,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,4,0
CXA8144 ar,ZSQZ,ZBTJ,B7559,,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,4,0
CXA8355 de,ZBTJ,ZSFZ,B7559,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CXA8356 ar,ZSFZ,ZBTJ,B7559,,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,4,0
CES5747 ar,ZPPP,ZBTJ,B7590,,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,4,0
CES5748 de,ZBTJ,ZPPP,B7590,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,4,0
CCA1633 de,ZBTJ,ZHSY,B7595,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
CCA1634 ar,ZHSY,ZBTJ,B7595,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CXA8175 ar,ZSHC,ZBTJ,B7823,,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,4,0
CXA8239 de,ZBTJ,ZLXY,B7823,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CXA8028 ar,ZYHB,ZBTJ,B7826,,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,4,0
CXA8028 de,ZBTJ,ZUCK,B7826,,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,4,0
CCA1388 ar,ZGGG,ZBTJ,B7890,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CCA1427 de,ZBTJ,ZUUU,B7890,,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
CCA1428 ar,ZUUU,ZBTJ,B7890,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CCA1523 de,ZBTJ,ZSSS,B7890,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CCA1524 ar,ZSSS,ZBTJ,B7890,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CCA9697 de,ZBTJ,ZLXN,B7893,,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
CCA9698 ar,ZLXN,ZBTJ,B7893,,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,4,0
CCA8127 de,ZBTJ,ZBHH,B7893,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
CCA1678 ar,ZYHB,ZBTJ,B7896,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CCA735 de,ZBTJ,RJBB,B7896,,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,4,0
CCA736 ar,RJBB,ZBTJ,B7896,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CCA8129 de,ZBTJ,ZLIC,B7896,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
CSN6893 ar,ZWWW,ZBTJ,B7969,,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,4,0
CSN6894 de,ZBTJ,ZWWW,B7970,,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,4,0
CDG8053 ar,ZSAM,ZBTJ,B7976,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CDG8053 de,ZBTJ,ZBLA,B7976,,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,4,0
CDG8054 ar,ZBLA,ZBTJ,B7976,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
CDG8054 de,ZBTJ,ZSAM,B7976,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
GCR7866 ar,ZJHK,ZBTJ,B8062,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7971 de,ZBTJ,RJCC,B8062,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7972 ar,RJCC,ZBTJ,B8062,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
GCR7805 de,ZBTJ,ZSNB,B8062,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,4,0
GCR7583 ar,ZLXY,ZBTJ,B8075,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
GCR7583 de,ZBTJ,ZYHB,B8075,,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,4,0
GCR7584 ar,ZYHB,ZBTJ,B8075,,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,4,0
GCR7584 de,ZBTJ,ZLXY,B8075,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
CCA1931 ar,ZSWZ,ZBTJ,B8337,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CCA1932 de,ZBTJ,ZSWZ,B8337,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
GCR7881 de,ZBTJ,ZSPD,B8381,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7882 ar,ZSPD,ZBTJ,B8381,,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,4,0
GCR7925 de,ZBTJ,ZUCK,B8381,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,4,0
GCR7926 ar,ZUCK,ZBTJ,B8381,,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,4,0
CCA8356 ar,ZSWZ,ZBTJ,B8493,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CCA8355 de,ZBTJ,ZSWZ,B8493,,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,4,0
GCR7840 ar,ZWWW,ZBTJ,B8505,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7906 ar,ZUCK,ZBTJ,B8596,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7895 de,ZBTJ,ZGGG,B8596,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7896 ar,ZGGG,ZBTJ,B8596,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7905 de,ZBTJ,ZUCK,B8596,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7863 de,ZBTJ,ZHHH,B8597,,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,4,0
GCR7864 ar,ZHHH,ZBTJ,B8597,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7871 de,ZBTJ,ZJSY,B8597,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7872 ar,ZJSY,ZBTJ,B8597,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
UEA2775 ar,ZUUU,ZBTJ,B8607,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
UEA2775 de,ZBTJ,ZBUL,B8607,,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,4,0
UEA2776 ar,ZBUL,ZBTJ,B8607,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
UEA2776 de,ZBTJ,ZUUU,B8607,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
GCR7862 ar,ZPPP,ZBTJ,B8659,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
GCR7855 de,ZBTJ,ZPPP,B8659,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7856 ar,ZPPP,ZBTJ,B8659,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7885 de,ZBTJ,ZGSZ,B8659,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
CSZ9121 ar,ZGSZ,ZBTJ,B8665,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CSZ9122 de,ZBTJ,ZGSZ,B8665,,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,0
CSZ9123 ar,ZGSZ,ZBTJ,B8665,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
CSZ9124 de,ZBTJ,ZGSZ,B8665,,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,4,0
HXA2670 ar,ZLGY,ZBTJ,B8695,,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
HXA2669 de,ZBTJ,ZLGY,B8695,,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,4,0
GCR7897 de,ZBTJ,ZUCK,B8776,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
GCR7898 ar,ZUCK,ZBTJ,B8776,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
GCR7861 de,ZBTJ,ZPPP,B8776,,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,4,0
TBA9877 ar,ZUUU,ZBTJ,B8842,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
TBA9877 de,ZBTJ,ZYCC,B8842,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
TBA9878 ar,ZYCC,ZBTJ,B8842,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
TBA9878 de,ZBTJ,ZUUU,B8842,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
GCR7852 ar,ZSHC,ZBTJ,B8952,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7851 de,ZBTJ,ZSHC,B8952,,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,4,0
GCR7990 ar,RJTT,ZBTJ,B8959,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
GCR7965 de,ZBTJ,ZUCK,B8959,,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,4,0
CSC8815 ar,ZSHC,ZBTJ,B8961,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSC8815 de,ZBTJ,ZYCC,B8961,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSC8816 ar,ZYCC,ZBTJ,B8961,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CSC8816 de,ZBTJ,ZSHC,B8961,,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,4,0
CSC8675 de,ZBTJ,ZSSH,B9937,,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,4,0
CSC8676 ar,ZSSH,ZBTJ,B9937,,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,4,0
CSZ8747 ar,ZSNT,ZBTJ,B9939,,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,4,0
