data,callsign,departure,arrivee,registration,Parking,Parking0,Parking1,Parking2,Parking3,Parking4,Parking5,Parking6,Parking7,Parking8,Parking9,Parking10,Parking11,Parking12,Parking13,Parking14,Parking15,Parking16,Parking17,Parking18,Parking19,Parking20,Parking21,Parking22,Parking23,Parking24,Parking25,Parking26,Parking27,Parking28,Parking29,Parking30,Parking31,Parking32,Parking33,Parking34,Parking35,Parking36,Parking37,Parking38,Parking39,Parking40,Parking41,Parking42,Parking43,Parking44,Parking45,Parking46,Parking47,Parking48,Parking49,Parking50,Parking51,Parking52,Parking53,Parking54,Parking55,Parking56,Parking57,Parking58,Parking59,Parking60,Parking61,Parking62,Parking63,Parking64,Parking65,Parking66,Parking67,Parking68,Parking69,Parking70,Parking71,Parking72,Parking73,Parking74,Parking75,Parking76,Parking77,Parking78,Parking79,Parking80,Parking81,Parking82,Parking83,Parking84,Parking85,Parking86,Parking87,Parking88,Parking89,Parking90,Parking91,Parking92,Parking93
20190807,CCA1664,ZSWH,ZBTJ,B1762,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109,109.0,109.0,109.0,109.0,109,109,109,109.0,109,109.0,109.0,109.0,109,109.0,109,109,109,109,109.0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
20190807,CCA1441,ZBTJ,ZBYN,B1762,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109,109.0,109.0,109.0,109.0,109,109,109,109.0,109,109.0,109.0,109.0,109,109.0,109,109,109,109,109.0,109,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R,414R
20190807,CCA1442,ZBYN,ZBTJ,B1762,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108,108.0,108.0,108.0,108.0,108,108,108,108.0,108,108.0,108.0,108.0,108,108.0,108,108,108,108,108.0,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,118,118,118,118,118,118,118,118,118,118,118,118
20190807,EPA6245,ZGCJ,ZBTJ,B1770,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208,208.0,208.0,208.0,208.0,208,208,208,208.0,208,208.0,208.0,208.0,208,208.0,208,208,208,208,208.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
20190807,EPA6246,ZBTJ,ZGCJ,B1770,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208,208.0,208.0,208.0,208.0,208,208,208,208.0,208,208.0,208.0,208.0,208,208.0,208,208,208,208,208.0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,414L,209,209,209,209,209,209,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
20190807,CHH7497,ZYTL,ZBTJ,B1795,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213,213.0,213.0,213.0,213.0,213,213,213,213.0,213,213.0,213.0,213.0,213,213.0,213,213,213,213,213.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
20190807,CHH7498,ZBTJ,ZYTL,B1795,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211,211.0,211.0,211.0,211.0,211,211,211,211.0,211,211.0,211.0,211.0,211,211.0,211,211,211,211,211.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
20190807,GCR7993,ZBTJ,RKSI,B1850,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205,205.0,205.0,205.0,205.0,205,205,205,205.0,205,205.0,205.0,205.0,205,205.0,205,205,205,205,205.0,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
20190807,GCR7994,RKSI,ZBTJ,B1850,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213,213.0,213.0,213.0,213.0,213,213,213,213.0,213,213.0,213.0,213.0,213,213.0,213,213,213,213,213.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
20190807,GCR7859,ZBTJ,ZLXY,B1850,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211,211.0,211.0,211.0,211.0,211,211,211,211.0,211,211.0,211.0,211.0,211,211.0,211,211,211,211,211.0,211,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
20190807,CXA8133,ZSAM,ZBTJ,B1913,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225,225.0,225.0,225.0,225.0,225,225,225,225.0,225,225.0,225.0,225.0,225,225.0,225,225,225,225,225.0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
20190807,CXA8475,ZBTJ,ZUGY,B1913,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226,226.0,226.0,226.0,226.0,226,226,226,226.0,226,226.0,226.0,226.0,226,226.0,226,226,226,226,226.0,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
20190807,OKA3085,ZBTJ,ZSNB,B1962,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223,223.0,223.0,223.0,223.0,223,223,223,223.0,223,223.0,223.0,223.0,223,223.0,223,223,223,223,223.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
20190807,OKA3086,ZSNB,ZBTJ,B1962,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223,223.0,223.0,223.0,223.0,223,223,223,223.0,223,223.0,223.0,223.0,223,223.0,223,223,223,223,223.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
20190806,OKA2932,ZGHA,ZBTJ,B1963,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223,223.0,223.0,223.0,223.0,223,223,223,223.0,223,223.0,223.0,223.0,223,223.0,223,223,223,223,223.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
20190807,OKA2965,ZBTJ,ZLXN,B1963,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224,224.0,224.0,224.0,224.0,224,224,224,224.0,224,224.0,224.0,224.0,224,224.0,224,224,224,224,224.0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
20190807,OKA2904,ZGHA,ZBTJ,B206E,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223,223.0,223.0,223.0,223.0,223,223,223,223.0,223,223.0,223.0,223.0,223,223.0,223,223,223,223,223.0,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223
20190807,OKA2903,ZBTJ,ZGHA,B206E,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224,224.0,224.0,224.0,224.0,224,224,224,224.0,224,224.0,224.0,224.0,224,224.0,224,224,224,224,224.0,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
20190807,CSH9147,ZSSS,ZBTJ,B208Z,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218,218.0,218.0,218.0,218.0,218,218,218,218.0,218,218.0,218.0,218.0,218,218.0,218,218,218,218,218.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
20190807,CSH9148,ZBTJ,ZSSS,B208Z,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218,218.0,218.0,218.0,218.0,218,218,218,218.0,218,218.0,218.0,218.0,218,218.0,218,414R,218,218,218.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
20190807,CSH9131,ZSPD,ZBTJ,B20A9,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219,219.0,219.0,219.0,219.0,219,219,219,219.0,219,219.0,219.0,219.0,219,219.0,219,219,219,219,219.0,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219
20190807,CSH9132,ZBTJ,ZSPD,B20A9,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218,218.0,218.0,218.0,218.0,218,218,218,218.0,218,218.0,218.0,218.0,218,218.0,218,218,218,218,218.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
20190807,CSC8861,ZUUU,ZBTJ,B2298,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
20190807,CSC8862,ZBTJ,ZUUU,B2298,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
20190807,CTJ3811,ZBTJ,ZSCN,B2501,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0
20190807,CTJ3812,ZSCN,ZBTJ,B2501,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0
20190807,CTJ3805,ZBTJ,ZGGG,B2576,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0
20190807,CTJ3806,ZGGG,ZBTJ,B2576,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0,897.0
20190806,CSH9069,ZSPD,ZBTJ,B2577,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218,218.0,218.0,218.0,218.0,218,218,218,218.0,218,218.0,218.0,218.0,218,218.0,218,218,218,218,218.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
20190807,CSH9070,ZBTJ,ZSPD,B2577,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218,218.0,218.0,218.0,218.0,218,218,218,218.0,218,218.0,218.0,218.0,218,218.0,218,218,218,218,218.0,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218
20190807,CTJ3809,ZBTJ,ZLXY,B2945,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0
20190807,CTJ3810,ZLXY,ZBTJ,B2945,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0
20190807,CYZ9101,ZBTJ,ZSNJ,B2962,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0,876.0
20190807,CYZ9102,ZSNJ,ZBTJ,B2962,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0,907.0
20190807,GCR7979,ZBTJ,RJBB,B300T,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209,209.0,209.0,209.0,209.0,209,209,209,209.0,209,209.0,209.0,209.0,209,209.0,209,209,209,209,209.0,209,209,209,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207
20190806,GCR7846,ZSSH,ZBTJ,B300T,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214,214.0,214.0,214.0,214.0,214,214,214,214.0,214,214.0,214.0,214.0,214,214.0,214,214,214,214,214.0,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214
20190807,GCR7803,ZBTJ,ZYTL,B300T,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209,209.0,209.0,209.0,209.0,205,205,205,205.0,205,205.0,205.0,205.0,205,205.0,205,205,205,205,205.0,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205
20190807,GCR7804,ZYTL,ZBTJ,B300T,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211,211.0,211.0,211.0,211.0,211,211,211,211.0,211,211.0,211.0,211.0,211,211.0,213,213,213,213,213.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213
20190807,GCR7980,RJBB,ZBTJ,B300T,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213,213.0,213.0,213.0,213.0,213,213,213,213.0,213,213.0,213.0,213.0,213,213.0,213,213,213,213,213.0,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
20190807,GCR7865,ZBTJ,ZJHK,B300T,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211,211.0,211.0,211.0,211.0,211,211,211,211.0,211,211.0,211.0,211.0,211,211.0,211,211,211,211,211.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
20190806,GCR7872,ZJSY,ZBTJ,B302A,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211,211.0,211.0,211.0,211.0,211,211,211,211.0,211,211.0,211.0,211.0,211,211.0,211,211,211,211,211.0,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211
