data,callsign,departure,arrivee,TTOT,TLDT,ATOT,ALDT,Type,Wingspan,Airline,QFU,Parking,registration,changing times,remote numbers
20190201,CSZ9122,ZBTJ,ZGSZ,43800.0,53400.0,46860,58380,B738,35.8,ShenzhenAirlines,16R,117,B1936,,
20190201,OKA2883,ZLXY,ZBTJ,24000.0,30600.0,24480,29640,B738,35.8,OkayAirways,16R,222,B1962,,
20190201,OKA2819,ZBTJ,ZGKL,34200.0,45000.0,37800,48360,B738,35.8,OkayAirways,16R,222,B1962,,
20190201,OKA2820,ZGKL,ZBTJ,51300.0,60900.0,53760,63240,B738,35.8,OkayAirways,16L,222,B1962,,
20190201,OKA2877,ZBTJ,ZSNB,64800.0,72300.0,67800,74220,B738,35.8,OkayAirways,16R,223,B1962,,
20190201,CXA8365,ZBTJ,ZGSZ,31200.0,43800.0,35100,46440,B738,35.8,XiamenAirlines,16R,226,B1971,,
20190201,CXA8366,ZGSZ,ZBTJ,48000.0,59100.0,51540,61800,B738,35.8,XiamenAirlines,16L,225,B1971,,
20190201,CXA8379,ZBTJ,ZGSZ,63900.0,76500.0,68100,78720,B738,35.8,XiamenAirlines,16R,229,B1971,,
20190201,CSN6350,ZJSY,ZBTJ,36300.0,49800.0,37020,49740,A321,34.1,ChinaSouthernAirlines,16L,221,B2287,,
20190201,CSN6350,ZBTJ,ZYTL,54000.0,57600.0,55320,58080,A321,34.1,ChinaSouthernAirlines,16R,217,B2287,,
20190201,CSN6499,ZYCC,ZBTJ,27600.0,34800.0,26820,33180,A319,34.09,ChinaSouthernAirlines,16L,221,B2295,,
20190201,CSN6499,ZBTJ,ZUGY,38700.0,50700.0,40080,50940,A319,34.09,ChinaSouthernAirlines,16R,220,B2295,,
20190201,CSN6500,ZUGY,ZBTJ,54300.0,63900.0,55080,64080,A319,34.09,ChinaSouthernAirlines,16L,220,B2295,,
20190201,CSN6500,ZBTJ,ZYCC,67800.0,74400.0,68460,74460,A319,34.09,ChinaSouthernAirlines,16R,220,B2295,,
20190201,CSN6349,ZYTL,ZBTJ,60900.0,65400.0,62220,64920,A321,34.1,ChinaSouthernAirlines,16L,221,B2417,,
20190201,CSN6349,ZBTJ,ZJSY,71400.0,83400.0,69900,83640,A321,34.1,ChinaSouthernAirlines,16R,217,B2417,,
20190201,YZR7402,ZBTJ,ZSPD,16500.0,23700.0,38940,45660,B744,64.4,YangtzeRiverExpress,16R,876,B2435,,
